"INTERVAL","ELAPSED","TIMESTAMP","TRANSACTIONS","THROUGHPUT","LATENCY","EVICTING","LATENCY_50","LATENCY_95","LATENCY_99"
"87","88000","1446016238647","4143","4143.0","2.4440969507427677","0","1.0","4.0","46.0"
"88","89000","1446016239647","3833","3833.0","2.3304347826086955","0","1.0","4.0","39.0"
"89","90000","1446016240645","3900","3900.0","2.0437091503267975","0","1.0","4.0","12.0"
"90","91000","1446016241646","3859","3859.0","2.1877076411960132","0","1.0","5.0","13.929999999999836"
"91","92000","1446016242651","3944","3944.0","1.9461474730737365","0","1.0","4.0","10.0"
"92","93000","1446016243646","3915","3915.0","1.9262329050973892","0","1.0","4.0","13.0"
"93","94000","1446016244645","3877","3877.0","1.9814814814814814","0","1.0","4.0","11.0"
"94","95000","1446016245647","4266","4266.0","1.9855513307984791","0","1.0","4.0","10.710000000000036"
"95","96000","1446016246646","4136","4136.0","1.936153544849197","0","1.0","4.0","13.0"
"96","97000","1446016247646","4124","4124.0","1.7643386656262192","0","1.0","4.0","10.0"
"97","98000","1446016248646","3933","3933.0","2.2162162162162162","0","1.0","4.0","42.24000000000069"
"98","99000","1446016249648","4345","4345.0","2.090909090909091","0","1.0","5.0","16.179999999999836"
"99","100000","1446016250646","3642","3642.0","1.731783638801967","0","1.0","4.0","7.0"
"100","101000","1446016251647","4267","4267.0","2.16565579984837","0","1.0","4.0","33.67000000000098"
"101","102000","1446016252645","3598","3598.0","2.3901025412394117","0","1.0","5.0","38.0"
"102","103000","1446016253646","4110","4110.0","2.420843277645187","0","1.0","5.0","49.86999999999989"
"103","104000","1446016254646","3959","3959.0","2.242908509788254","0","1.0","6.0","19.980000000000018"
"104","105000","1446016255646","4644","4644.0","2.09459912780946","0","1.0","5.0","14.0"
"105","106000","1446016256645","4409","4409.0","2.204609929078014","0","1.0","6.0","15.809999999999945"
"106","107000","1446016257647","4593","4593.0","1.83878915874692","0","1.0","4.0","10.0"
"107","108000","1446016258646","3921","3921.0","1.8574888978603148","0","1.0","4.0","8.239999999999782"
"108","109000","1446016259664","3954","3954.0","2.045361667347773","0","1.0","4.0","16.0"
"109","110000","1446016260647","3809","3809.0","1.8925348646431501","0","1.0","4.0","10.0"
"110","111000","1446016261645","4010","4010.0","1.8282548476454294","0","1.0","4.0","9.739999999999782"
"111","112000","1446016262647","3789","3789.0","2.04452204277608","0","1.0","4.0","21.09999999999991"
"112","113000","1446016263646","3883","3883.0","2.2821035466775377","0","1.0","5.0","25.0"
"113","114000","1446016264645","3866","3866.0","1.7550843790566855","0","1.0","4.0","9.800000000000182"
"114","115000","1446016265647","3424","3424.0","2.1374764595103577","0","1.0","4.849999999999909","19.079999999999927"
"115","116000","1446016266647","4434","4434.0","1.9625909248354694","0","1.0","4.0","11.139999999999873"
"116","117000","1446016267645","4078","4078.0000000000005","2.131305352329611","0","1.0","5.0","14.0"
"117","118000","1446016268647","4504","4504.0","2.402185046090816","0","1.0","6.0","29.7199999999998"
"118","119000","1446016269646","4140","4140.0","1.7973962571196094","0","1.0","4.150000000000091","8.0"
"119","120000","1446016270647","3792","3792.0","2.0012526096033403","0","1.0","4.0","12.059999999999945"
"120","121000","1446016271646","3679","3679.0","1.7475140510159966","0","1.0","4.0","7.0"
"121","122000","1446016272646","4193","4193.0","2.4214814814814813","0","1.0","5.0","35.0"
"122","123000","1446016273646","3334","3334.0","1.7846153846153847","0","1.0","4.0","9.0"
"123","124000","1446016274647","3966","3966.0","1.982078853046595","0","1.0","4.0","14.0"
"124","125000","1446016275646","3762","3762.0","2.6556521739130434","0","1.0","5.0","51.0"
"125","126000","1446016276645","4546","4546.0","1.8324697754749568","0","1.0","4.0","9.0"
"126","127000","1446016277651","3894","3894.0","2.1215780998389695","0","1.0","5.0","13.170000000000073"
"127","128000","1446016278646","4074","4074.0","1.9636150234741785","0","1.0","4.0","16.449999999999818"
"128","129000","1446016279645","3906","3906.0","2.445340863251311","0","1.0","5.0","43.0"
"129","130000","1446016280646","4028","4027.9999999999995","2.1653875671527243","0","1.0","5.0","15.0"
"130","131000","1446016281647","4125","4125.0","2.201271979049757","0","1.0","5.0","14.0"
"131","132000","1446016282663","3805","3805.0","1.7486128894579598","0","1.0","4.0","8.0"
"132","133000","1446016283646","3557","3557.0","2.0861372812920593","0","1.0","4.0","35.0"
"133","134000","1446016284646","4326","4326.0","2.2304804804804803","0","1.0","5.0","27.479999999999563"
"134","135000","1446016285664","3566","3566.0","1.7286384976525822","0","1.0","3.0","6.710000000000036"
"135","136000","1446016286646","4595","4595.0","2.1231833910034603","0","1.0","5.0","18.220000000000255"
"136","137000","1446016287645","3489","3489.0","2.148865784499055","0","1.0","4.0","15.549999999999727"
"137","138000","1446016288646","3918","3918.0","1.7794117647058822","0","1.0","4.0","8.0"
"138","139000","1446016289647","3587","3587.0","1.9980988593155893","0","1.0","4.0","14.9099999999994"
"139","140000","1446016290646","3964","3964.0","2.0150816925010475","0","1.0","4.0","9.0"
"140","141000","1446016291646","4024","4024.0","1.8604368932038835","0","1.0","4.0","8.0"
"141","142000","1446016292646","4096","4096.0","2.0321384425216316","0","1.0","4.0","14.219999999999345"
"142","143000","1446016293646","3735","3735.0","1.893461362597165","0","1.0","4.0","10.0"
"143","144000","1446016294647","4058","4058.0","2.1277533039647576","0","1.0","5.0","14.0"
"144","145000","1446016295647","3618","3618.0","2.6098214285714287","0","1.0","5.0","43.220000000000255"
"145","146000","1446016296645","4368","4368.0","2.026824034334764","0","1.0","4.0","10.050000000000182"
"146","147000","1446016297646","3973","3973.0","2.046511627906977","0","1.0","5.0","11.0"
"147","148000","1446016298647","3558","3558.0","2.274657231313578","0","1.0","4.0","27.0"
"148","149000","1446016299645","3499","3499.0","1.9416856492027335","0","1.0","4.0","9.059999999999945"
"149","150000","1446016300646","3813","3813.0","2.8117505995203835","0","1.0","6.0","47.0"
"150","151000","1446016301646","3920","3920.0","1.9184584178498987","0","1.0","4.0","12.0"
"151","152000","1446016302647","3934","3934.0","2.2132530120481926","0","1.0","4.0","16.110000000000127"
"152","153000","1446016303647","4435","4435.0","2.078745898651112","0","1.0","5.0","15.0"
"153","154000","1446016304646","3278","3278.0","2.169621466219454","0","1.0","5.0","22.0"
"154","155000","1446016305662","4061","4061.0","1.9579027937236892","0","1.0","5.0","13.0"
"155","156000","1446016306647","3881","3881.0","1.9575782537067545","0","1.0","4.0","9.0"
"156","157000","1446016307645","3977","3977.0","1.919049536850584","0","1.0","4.900000000000091","12.179999999999836"
"157","158000","1446016308645","3853","3853.0","2.2675081433224755","0","1.0","4.0","29.69999999999891"
"158","159000","1446016309646","3771","3771.0","2.017188188629352","0","1.0","4.0","34.64000000000033"
"159","160000","1446016310646","3997","3997.0","2.049648162627052","0","1.0","4.0","12.0"
"160","161000","1446016311645","4131","4131.0","1.9227166276346603","0","1.0","4.0","13.0"
"161","162000","1446016312646","3592","3592.0","2.122466580422596","0","1.0","4.0","14.0"
"162","163000","1446016313646","4050","4050.0","2.108687476494923","0","1.0","5.0","12.0"
"163","164000","1446016314646","4218","4218.0","1.7487514406454092","0","1.0","4.0","10.0"
"164","165000","1446016315646","4060","4059.9999999999995","1.8796369376479873","0","1.0","4.0","11.670000000000073"
"165","166000","1446016316646","3698","3698.0","1.7421052631578948","0","1.0","4.0","8.0"
"166","167000","1446016317647","3612","3612.0","2.287559190701679","0","1.0","5.0","25.1200000000008"
