"INTERVAL","ELAPSED","TIMESTAMP","TRANSACTIONS","THROUGHPUT","LATENCY","EVICTING","LATENCY_50","LATENCY_95","LATENCY_99"
"120","121000","1446030786663","3974","3974.0","1.9417711281843915","0","1.0","4.0","13.0"
"121","122000","1446030787664","3853","3853.0","2.137759336099585","0","1.0","4.0","40.0"
"122","123000","1446030788665","3866","3866.0","2.285","0","1.0","4.0","29.01000000000022"
"123","124000","1446030789663","3969","3969.0","2.140562248995984","0","1.0","4.0","22.220000000000255"
"124","125000","1446030790664","3565","3565.0","2.1957328385899815","0","1.0","4.25","45.0"
"125","126000","1446030791663","4245","4245.0","2.7062911485003656","0","1.0","6.0","45.0"
"126","127000","1446030792664","3705","3705.0","2.0856014047410008","0","1.0","4.0","17.460000000000036"
"127","128000","1446030793663","4266","4266.0","1.7537369207772795","0","1.0","4.0","7.0"
"128","129000","1446030794663","4006","4006.0","1.9752034095311894","0","1.0","4.0","10.0"
"129","130000","1446030795663","3947","3947.0","2.390048154093098","0","1.0","5.0","43.0"
"130","131000","1446030796662","4195","4195.0","1.8569169960474308","0","1.0","4.0","12.710000000000036"
"131","132000","1446030797663","4214","4214.0","2.0983543819364714","0","1.0","5.0","15.760000000000218"
"132","133000","1446030798664","3782","3782.0","2.013169446883231","0","1.0","4.0","12.0"
"133","134000","1446030799663","4043","4043.0","1.8080888183980968","0","1.0","4.0","10.0"
"134","135000","1446030800663","4375","4375.0","2.3597713469096107","0","1.0","5.0","17.479999999999563"
"135","136000","1446030801663","3853","3853.0","1.9293820933165196","0","1.0","5.0","12.0"
"136","137000","1446030802663","4065","4065.0000000000005","1.829605530703538","0","1.0","4.0","9.0"
"137","138000","1446030803663","4155","4155.0","1.9501187648456058","0","1.0","5.0","11.75"
"138","139000","1446030804668","3636","3636.0","2.227561196736174","0","1.0","5.0","21.799999999999272"
"139","140000","1446030805663","3679","3679.0","2.128834355828221","0","1.0","4.0","15.190000000000055"
"140","141000","1446030806664","4077","4077.0","1.9123649459783914","0","1.0","5.0","14.019999999999982"
